Edrude_ind 		 Edrude_dhf
     -0.00004406      -0.00000048
     -0.00066980      -0.00008321
     -0.00013789      -0.00000612
     -0.00005001      -0.00000095
     -0.00017412       0.00001478
     -0.00002127       0.00000010
     -0.00003641       0.00000092
     -0.00102650       0.00019322
     -0.00002935      -0.00000014
     -0.00003442       0.00000022
     -0.00050417      -0.00003206
     -0.00007692      -0.00000279
     -0.00005728       0.00000355
     -0.00005743      -0.00000190
     -0.00016669       0.00000439
     -0.00028639       0.00005898
     -0.00009086      -0.00000307
     -0.00025193       0.00001998
     -0.00000823       0.00000009
     -0.00007023      -0.00000268
     -0.00001607       0.00000023
     -0.00018802      -0.00000576
     -0.00033543       0.00004652
     -0.00000921       0.00000015
     -0.00000936       0.00000005
     -0.00021852       0.00003160
     -0.00003345       0.00000017
     -0.00053771      -0.00012902
     -0.00045752       0.00003503
     -0.00012147      -0.00000619
     -0.00024317      -0.00000798
     -0.00008092      -0.00000693
